word;log(rank);log(freq)
reflect;3.569490954348783;0.3010299956639812
refine;3.5696079675468244;0.3010299956639812
refer;3.569724949226159;0.3010299956639812
recurrence;3.5698418994037615;0.3010299956639812
reconcile;3.569958818096594;0.3010299956639812
reckon;3.5700757053216043;0.3010299956639812
recently;3.570192561095726;0.3010299956639812
receives;3.5703093854358796;0.3010299956639812
recalled;3.570426178358973;0.3010299956639812
reasons;3.5705429398818973;0.3010299956639812
reality;3.5706596700215343;0.3010299956639812
realised;3.570776368794748;0.3010299956639812
reads;3.570893036218392;0.3010299956639812
readiness;3.571009672309305;0.3010299956639812
re;3.5711262770843115;0.3010299956639812
rationally;3.571242850560224;0.3010299956639812
rarely;3.57135939275384;0.3010299956639812
range;3.571475903681944;0.3010299956639812
random;3.571592383361307;0.3010299956639812
quivering;3.571708831808688;0.3010299956639812
quest;3.571825249040829;0.3010299956639812
quarters;3.571941635074462;0.3010299956639812
quality;3.5720579899263045;0.3010299956639812
qualified;3.5721743136130595;0.3010299956639812
puzzle;3.5722906061514177;0.3010299956639812
pushing;3.5724068675580556;0.3010299956639812
pursuits;3.5725230978496376;0.3010299956639812
pursuing;3.572639297042813;0.3010299956639812
purposely;3.5727554651542195;0.3010299956639812
puppy;3.5728716022004803;0.3010299956639812
pulse;3.572987708198205;0.3010299956639812
protracted;3.573103783163991;0.3010299956639812
protested;3.5732198271144218;0.3010299956639812
protection;3.5733358400660675;0.3010299956639812
proprietor;3.5734518220354854;0.3010299956639812
proprietary;3.5735677730392186;0.3010299956639812
proposing;3.573683693093798;0.3010299956639812
proportions;3.5737995822157407;0.3010299956639812
proofread;3.5739154404215507;0.3010299956639812
pronounce;3.574031267727719;0.3010299956639812
project's;3.574147064150723;0.3010299956639812
profusion;3.5742628297070267;0.3010299956639812
profit;3.5743785644130823;0.3010299956639812
prodigy;3.5744942682853273;0.3010299956639812
proclaimed;3.5746099413401873;0.3010299956639812
process;3.5747255835940734;0.3010299956639812
proceedings;3.5748411950633847;0.3010299956639812
probabilities;3.5749567757645067;0.3010299956639812
privy;3.5750723257138124;0.3010299956639812
privileged;3.575187844927661;0.3010299956639812
principals;3.575303333422399;0.3010299956639812
price;3.5754187912143602;0.3010299956639812
previously;3.575534218319864;0.3010299956639812
preventing;3.5756496147552195;0.3010299956639812
pretensions;3.5757649805367193;0.3010299956639812
pretension;3.575880315680646;0.3010299956639812
pretending;3.5759956202032677;0.3010299956639812
preserving;3.57611089412084;0.3010299956639812
presents;3.576226137449605;0.3010299956639812
presenting;3.576341350205793;0.3010299956639812
premature;3.5764565324056203;0.3010299956639812
prejudice;3.5765716840652906;0.3010299956639812
preferable;3.5766868052009957;0.3010299956639812
predict;3.5768018958289125;0.3010299956639812
precise;3.576916955965207;0.3010299956639812
practising;3.5770319856260313;0.3010299956639812
powered;3.5771469848275252;0.3010299956639812
poultry;3.577261953585815;0.3010299956639812
possess;3.5773768919170146;0.3010299956639812
populous;3.5774917998372255;0.3010299956639812
poorly;3.5776066773625357;0.3010299956639812
ponds;3.577721524509021;0.3010299956639812
pondering;3.577836341292744;0.3010299956639812
pomp;3.5779511277297553;0.3010299956639812
polite;3.5780658838360915;0.3010299956639812
poison;3.5781806096277777;0.3010299956639812
pointedly;3.578295305120826;0.3010299956639812
poignant;3.578409970331236;0.3010299956639812
poet;3.578524605274993;0.3010299956639812
poem;3.578639209968072;0.3010299956639812
pocket;3.5787537844264348;0.3010299956639812
pleasantness;3.5788683286660286;0.3010299956639812
pleading;3.5789828427027905;0.3010299956639812
playfully;3.5790973265526436;0.3010299956639812
playful;3.5792117802314993;0.3010299956639812
player;3.579326203755255;0.3010299956639812
planned;3.579440597139797;0.3010299956639812
plaintive;3.5795549604009986;0.3010299956639812
plague;3.5796692935547205;0.3010299956639812
pitiful;3.57978359661681;0.3010299956639812
pitied;3.5798978696031036;0.3010299956639812
pitiable;3.5800121125294244;0.3010299956639812
pitch;3.5801263254115825;0.3010299956639812
pictures;3.5802405082653763;0.3010299956639812
physical;3.5803546611065915;0.3010299956639812
physic;3.5804687839510017;0.3010299956639812
philosophic;3.580582876814367;0.3010299956639812
pew;3.580696939712437;0.3010299956639812
petticoat;3.580810972660946;0.3010299956639812
perverse;3.5809249756756194;0.3010299956639812
persuadable;3.581038948772167;0.3010299956639812
persisting;3.5811528919662887;0.3010299956639812
persevering;3.5812668052736707;0.3010299956639812
persevered;3.5813806887099866;0.3010299956639812
perpetually;3.5814945422908995;0.3010299956639812
permission;3.5816083660320577;0.3010299956639812
permanently;3.581722159949099;0.3010299956639812
performer;3.581835924057648;0.3010299956639812
perform;3.581949658373318;0.3010299956639812
people's;3.582063362911709;0.3010299956639812
pearls;3.582177037688409;0.3010299956639812
patroness;3.582290682718994;0.3010299956639812
passionately;3.582404298019028;0.3010299956639812
passable;3.5825178836040625;0.3010299956639812
parts;3.5826314394896364;0.3010299956639812
partially;3.582744965691277;0.3010299956639812
partiality;3.5828584622244994;0.3010299956639812
partake;3.582971929104806;0.3010299956639812
parlours;3.583085366347688;0.3010299956639812
parley;3.583198773968623;0.3010299956639812
park;3.5833121519830775;0.3010299956639812
parishes;3.583425500406507;0.3010299956639812
parentage;3.5835388192543522;0.3010299956639812
parent;3.5836521085420436;0.3010299956639812
panic;3.583765368285;0.3010299956639812
pang;3.583878598498626;0.3010299956639812
oxford;3.5839917991983166;0.3010299956639812
owe;3.5841049703994527;0.3010299956639812
overtaken;3.584218112117405;0.3010299956639812
overpower;3.584331224367531;0.3010299956639812
overheard;3.5844443071651764;0.3010299956639812
overcharged;3.584557360525675;0.3010299956639812
ordinary;3.584670384464349;0.3010299956639812
orchard;3.584783378996508;0.3010299956639812
opposition;3.5848963441374497;0.3010299956639812
opportunities;3.585009279902461;0.3010299956639812
oneself;3.5851221863068155;0.3010299956639812
omission;3.5852350633657752;0.3010299956639812
official;3.585347911094591;0.3010299956639812
offences;3.5854607295085006;0.3010299956639812
observer;3.585573518622731;0.3010299956639812
observant;3.585686278452497;0.3010299956639812
observance;3.5857990090130007;0.3010299956639812
objectionable;3.5859117103194342;0.3010299956639812
objected;3.586024382386976;0.3010299956639812
obedience;3.5861370252307934;0.3010299956639812
nurse;3.586249638866042;0.3010299956639812
nowhere;3.586362223307866;0.3010299956639812
novelty;3.5864747785713966;0.3010299956639812
north;3.586587304671755;0.3010299956639812
noisy;3.586699801624049;0.3010299956639812
ninth;3.5868122694433757;0.3010299956639812
ninety;3.5869247081448203;0.3010299956639812
nieces;3.587037117743456;0.3010299956639812
nephew's;3.5871494982543437;0.3010299956639812
negligence;3.5872618496925344;0.3010299956639812
needs;3.5873741720730656;0.3010299956639812
needed;3.587486465410964;0.3010299956639812
narration;3.587598729721245;0.3010299956639812
muttering;3.5877109650189114;0.3010299956639812
musician;3.5878231713189552;0.3010299956639812
multiplied;3.587935348636356;0.3010299956639812
moves;3.588047496986083;0.3010299956639812
mourning;3.588159616383092;0.3010299956639812
motherly;3.588271706842329;0.3010299956639812
morrows;3.5883837683787276;0.3010299956639812
moonlight;3.58849580100721;0.3010299956639812
monday;3.5886078047426864;0.3010299956639812
modes;3.5887197796000563;0.3010299956639812
moderation;3.5888317255942073;0.3010299956639812
misunderstood;3.588943642740015;0.3010299956639812
misled;3.589055531052344;0.3010299956639812
misinterpreted;3.5891673905460477;0.3010299956639812
mis;3.589279221235967;0.3010299956639812
militia;3.5893910231369333;0.3010299956639812
midnight;3.589502796263764;0.3010299956639812
michael;3.5896145406312665;0.3010299956639812
mget;3.589726256254237;0.3010299956639812
methodical;3.58983794314746;0.3010299956639812
messenger;3.5899496013257077;0.3010299956639812
merry;3.5900612308037427;0.3010299956639812
merriment;3.5901728315963144;0.3010299956639812
mermaid;3.590284403718162;0.3010299956639812
mental;3.590395947184013;0.3010299956639812
meditated;3.590507462008583;0.3010299956639812
meat;3.590618948206578;0.3010299956639812
measures;3.5907304057926903;0.3010299956639812
meals;3.5908418347816027;0.3010299956639812
matrimonial;3.590953235187986;0.3010299956639812
master's;3.591064607026499;0.3010299956639812
marks;3.5911759503117913;0.3010299956639812
mare;3.591287265058499;0.3010299956639812
mantelpiece;3.5913985512812485;0.3010299956639812
mama;3.591509808994654;0.3010299956639812
maintenance;3.591621038213319;0.3010299956639812
main;3.5917322389518356;0.3010299956639812
magnificent;3.5918434112247843;0.3010299956639812
m;3.5919545550467356;0.3010299956639812
lords;3.5920656704322473;0.3010299956639812
lodged;3.5921767573958667;0.3010299956639812
lists;3.5922878159521305;0.3010299956639812
lip;3.592398846115564;0.3010299956639812
linen;3.59250984790068;0.3010299956639812
lime;3.5926208213219826;0.3010299956639812
likenesses;3.592731766393962;0.3010299956639812
likelihood;3.5928426831311002;0.3010299956639812
lightened;3.592953571547866;0.3010299956639812
lies;3.5930644316587177;0.3010299956639812
liberality;3.5931752634781025;0.3010299956639812
lest;3.593286067020457;0.3010299956639812
lessened;3.5933968423002067;0.3010299956639812
lent;3.5935075893317654;0.3010299956639812
lengths;3.593618308129536;0.3010299956639812
learnt;3.593728998707911;0.3010299956639812
learned;3.5938396610812715;0.3010299956639812
leaning;3.5939502952639875;0.3010299956639812
leads;3.594060901270418;0.3010299956639812
latterly;3.594171479114912;0.3010299956639812
lasts;3.594282028811806;0.3010299956639812
lashes;3.5943925503754266;0.3010299956639812
languor;3.5945030438200893;0.3010299956639812
land;3.594613509160098;0.3010299956639812
lamp;3.5947239464097467;0.3010299956639812
lamenting;3.594834355583318;0.3010299956639812
lamented;3.5949447366950835;0.3010299956639812
lame;3.595055089759304;0.3010299956639812
la;3.5951654147902294;0.3010299956639812
l;3.5952757118020995;0.3010299956639812
knocked;3.5953859808091417;0.3010299956639812
knitting;3.595496221825574;0.3010299956639812
kitchen;3.595606434865603;0.3010299956639812
kissed;3.5957166199434245;0.3010299956639812
justly;3.5958267770732233;0.3010299956639812
justify;3.5959369062691735;0.3010299956639812
jumped;3.596047007545439;0.3010299956639812
jump;3.5961570809161723;0.3010299956639812
joining;3.5962671263955155;0.3010299956639812
john's;3.596377143997599;0.3010299956639812
issue;3.5964871337365443;0.3010299956639812
irritate;3.59659709562646;0.3010299956639812
irresolute;3.596707029681446;0.3010299956639812
irregular;3.5968169359155904;0.3010299956639812
iron;3.5969268143429707;0.3010299956639812
involuntarily;3.5970366649776535;0.3010299956639812
invention;3.597146487833695;0.3010299956639812
invent;3.5972562829251418;0.3010299956639812
intolerable;3.597366050266028;0.3010299956639812
intimates;3.5974757898703773;0.3010299956639812
interview;3.5975855017522047;0.3010299956639812
interruption;3.597695185925512;0.3010299956639812
interests;3.597804842404293;0.3010299956639812
intellects;3.5979144712025284;0.3010299956639812
instrument's;3.59802407233419;0.3010299956639812
insolence;3.598133645813238;0.3010299956639812
insisted;3.5982431916536224;0.3010299956639812
insincere;3.598352709869284;0.3010299956639812
insidious;3.5984622004741507;0.3010299956639812
insensibility;3.598571663482141;0.3010299956639812
inquired;3.5986810989071634;0.3010299956639812
innocently;3.598790506763115;0.3010299956639812
injurious;3.598899887063883;0.3010299956639812
injure;3.5990092398233435;0.3010299956639812
inherited;3.5991185650553628;0.3010299956639812
ingenuity;3.5992278627737964;0.3010299956639812
ingenious;3.5993371329924893;0.3010299956639812
influenced;3.5994463757252757;0.3010299956639812
infectious;3.59955559098598;0.3010299956639812
infatuation;3.5996647787884166;0.3010299956639812
inexpressibly;3.599773939146388;0.3010299956639812
inevitably;3.5998830720736876;0.3010299956639812
industriously;3.599992177584098;0.3010299956639812
indulgent;3.6001012556913907;0.3010299956639812
individual;3.600210306409328;0.3010299956639812
indisputable;3.600319329751661;0.3010299956639812
indisposition;3.600428325732131;0.3010299956639812
indignantly;3.600537294364469;0.3010299956639812
indignant;3.6006462356623943;0.3010299956639812
indescribable;3.600755149639618;0.3010299956639812
incumbent;3.6008640363098396;0.3010299956639812
incredible;3.6009728956867484;0.3010299956639812
inconstancy;3.6010817277840235;0.3010299956639812
inconsistency;3.6011905326153335;0.3010299956639812
inconsiderate;3.6012993101943374;0.3010299956639812
inconsiderable;3.6014080605346837;0.3010299956639812
incomplete;3.6015167836500104;0.3010299956639812
incommoded;3.601625479553945;0.3010299956639812
incline;3.601734148260105;0.3010299956639812
inclinations;3.601842789782098;0.3010299956639812
incidental;3.6019514041335214;0.3010299956639812
incapable;3.6020599913279625;0.3010299956639812
inadequate;3.6021685513789974;0.3010299956639812
imputed;3.6022770843001926;0.3010299956639812
impute;3.602385590105105;0.3010299956639812
impudent;3.602494068807281;0.3010299956639812
improperly;3.6026025204202563;0.3010299956639812
imposed;3.6027109449575576;0.3010299956639812
imply;3.6028193424326997;0.3010299956639812
impertinent;3.6029277128591892;0.3010299956639812
imperfection;3.6030360562505215;0.3010299956639812
impede;3.603144372620182;0.3010299956639812
impassable;3.6032526619816467;0.3010299956639812
imparted;3.6033609243483804;0.3010299956639812
immense;3.6034691597338386;0.3010299956639812
imagining;3.6035773681514667;0.3010299956639812
imaginations;3.6036855496146996;0.3010299956639812
illiterate;3.603793704136963;0.3010299956639812
illegitimacy;3.6039018317316716;0.3010299956639812
ibc;3.6040099324122306;0.3010299956639812
hypertext;3.604118006192035;0.3010299956639812
huswife;3.60422605308447;0.3010299956639812
hundreds;3.604334073102911;0.3010299956639812
humours;3.6044420662607233;0.3010299956639812
humouredly;3.6045500325712614;0.3010299956639812
